id	conversation_id	created_at	date	time	timezone	user_id	username	name	place	tweet	language	mentions	urls	photos	replies_count	retweets_count	likes_count	hashtags	cashtags	link	retweet	quote_url	video	thumbnail	near	geo	source	user_rt_id	user_rt	retweet_id	reply_to	retweet_date	translate	trans_src	trans_dest
1187525727886987264	1187525727886987264	2019-10-25 02:26:11 W. Europe Daylight Time	2019-10-25	02:26:11	+0100	17919972	taylorswift13	Taylor Swift		I was so excited when @OfficialALW asked me to write an original song with him for @catsmovie. “Beautiful Ghosts” is performed in the film by the extraordinary Francesca Hayward who plays “Victoria” &amp; reprised by Dame Judi Dench (!!!!!) who plays “Old Deuteronomy” 😺 Coming soon!  https://t.co/97Hjk2nlfR	en	[{'screen_name': 'officialalw', 'name': 'andrew lloyd webber', 'id': '29985126'}, {'screen_name': 'catsmovie', 'name': 'cats', 'id': '1035209659760529408'}]	[]	[]	1869	11037	65800	[]	[]	https://twitter.com/taylorswift13/status/1187525727886987264	False		1	https://pbs.twimg.com/media/EHrvUqGXUAU33xP.jpg							[]				
1187504621234905090	1187374935586562048	2019-10-25 01:02:19 W. Europe Daylight Time	2019-10-25	01:02:19	+0100	17919972	taylorswift13	Taylor Swift		@GiphyPop Because it is. 💁‍♀️  https://t.co/mMjEra8o8y	en	[]	[]	['https://pbs.twimg.com/tweet_video_thumb/EHrdJsBW4AAE4Wf.jpg']	490	1926	8764	[]	[]	https://twitter.com/taylorswift13/status/1187504621234905090	False		1	https://pbs.twimg.com/tweet_video_thumb/EHrdJsBW4AAE4Wf.jpg							[{'screen_name': 'GiphyPop', 'name': 'GIPHY Pop', 'id': '3415916687'}]				
1187453924111986688	1187453920068734978	2019-10-24 21:40:51 W. Europe Daylight Time	2019-10-24	21:40:51	+0100	17919972	taylorswift13	Taylor Swift		Because of you, there was a 2nd 3rd 4th 5th 6th and 7th album. You guys made me into a headliner because you wanted to see me play. And your support all these years is what’s helped me stay true to that kid I was when I started out. #13YearsOfTaylor	en	[]	[]	[]	3384	20903	124098	['13yearsoftaylor']	[]	https://twitter.com/taylorswift13/status/1187453924111986688	False		0								[]				
1187453920068734978	1187453920068734978	2019-10-24 21:40:51 W. Europe Daylight Time	2019-10-24	21:40:51	+0100	17919972	taylorswift13	Taylor Swift		"I said in an interview 13 years ago ""I'm just hoping that I have a second album that does as well as the first &amp; someday get to be a headliner, &amp; always be the same person that I started out as.” Scrolling through your posts has me feeling all the feelings &amp; I want to thank you.  https://t.co/nlnjqQgmIL"	en	[]	[]	['https://pbs.twimg.com/media/EHqvCeKXkAEo4a6.jpg', 'https://pbs.twimg.com/media/EHqvCeMWwAItsfC.jpg']	6068	59920	292046	[]	[]	https://twitter.com/taylorswift13/status/1187453920068734978	False		1	https://pbs.twimg.com/media/EHqvCeKXkAEo4a6.jpg							[]				
1187121314630426625	1187121314630426625	2019-10-23 23:39:11 W. Europe Daylight Time	2019-10-23	23:39:11	+0100	17919972	taylorswift13	Taylor Swift		Be sure to watch next week! 💗😺💗	en	[]	[]	[]	1958	7238	58163	[]	[]	https://twitter.com/taylorswift13/status/1187121314630426625	False	https://twitter.com/BBCCiN/status/1187023651838812163	0								[]				
1182693894556966912	1182693894556966912	2019-10-11 18:26:12 W. Europe Daylight Time	2019-10-11	18:26:12	+0100	17919972	taylorswift13	Taylor Swift		Tiny desk, BIG mood. Thank you @NPR for that awesome experience, I can’t wait to relive it when #tinydesk comes out! 📷 @BobBoilen  https://t.co/P3LdI2wXXU	en	[{'screen_name': 'npr', 'name': 'npr', 'id': '5392522'}, {'screen_name': 'bobboilen', 'name': 'bob boilen', 'id': '958430198520741888'}]	[]	['https://pbs.twimg.com/media/EGnF0zsW4AA0HDL.jpg', 'https://pbs.twimg.com/media/EGnF0zuWkAI9OMJ.jpg', 'https://pbs.twimg.com/media/EGnF0zuWkAM54Y9.jpg']	2125	12134	95736	['tinydesk']	[]	https://twitter.com/taylorswift13/status/1182693894556966912	False		1	https://pbs.twimg.com/media/EGnF0zsW4AA0HDL.jpg							[]				
1181689469998682112	1181689469998682112	2019-10-08 23:54:59 W. Europe Daylight Time	2019-10-08	23:54:59	+0100	17919972	taylorswift13	Taylor Swift		🤗💗👍	und	[]	[]	[]	2352	9715	96691	[]	[]	https://twitter.com/taylorswift13/status/1181689469998682112	False	https://twitter.com/lizzo/status/1181349873087647744	0								[]				
1181672379799539712	1181672379799539712	2019-10-08 22:47:04 W. Europe Daylight Time	2019-10-08	22:47:04	+0100	17919972	taylorswift13	Taylor Swift		💛💚💜💗💜💚💛  📷: Mary Ellen Matthews  https://t.co/AoH0UEPM0k	fr	[]	[]	['https://pbs.twimg.com/media/EGYkwyKXkAAdMng.jpg']	1868	11071	95448	[]	[]	https://twitter.com/taylorswift13/status/1181672379799539712	False		1	https://pbs.twimg.com/media/EGYkwyKXkAAdMng.jpg							[]				
1181246335552540672	1181246335552540672	2019-10-07 18:34:07 W. Europe Daylight Time	2019-10-07	18:34:07	+0100	17919972	taylorswift13	Taylor Swift		Had the best time playing Lover on @nbcsnl exactly the way I wrote it, on piano in a quiet moment. A huge thank you to Lenny Pickett for playing on False God🎷! Phoebe was excellent as host &amp; Mary Ellen Matthews is always awesome to work with. Make sure to watch Camila next week!  https://t.co/zQ22GdFvDI	en	[{'screen_name': 'nbcsnl', 'name': 'saturday night live - snl', 'id': '28221296'}]	[]	['https://pbs.twimg.com/media/EGShRbdWwAUSkeo.jpg']	2502	10237	84244	[]	[]	https://twitter.com/taylorswift13/status/1181246335552540672	False		1	https://pbs.twimg.com/media/EGShRbdWwAUSkeo.jpg							[]				
1175406627920449548	1175406627920449548	2019-09-21 15:49:12 W. Europe Daylight Time	2019-09-21	15:49:12	+0100	17919972	taylorswift13	Taylor Swift		Threw out our cloaks and our daggers because it’s morning now.. 💜   📷: Erik Madigan Heck  https://t.co/woz8zpzjtw	en	[]	[]	['https://pbs.twimg.com/media/EE_iGPyWkAAkMou.jpg']	2787	12202	103098	[]	[]	https://twitter.com/taylorswift13/status/1175406627920449548	False		1	https://pbs.twimg.com/media/EE_iGPyWkAAkMou.jpg							[]				
1174388907250769920	1174388907250769920	2019-09-18 20:25:09 W. Europe Daylight Time	2019-09-18	20:25:09	+0100	17919972	taylorswift13	Taylor Swift		It’s blue, the feeling I got 💙  📷: Erik Madigan Heck  https://t.co/vlHis2SMIU	en	[]	[]	['https://pbs.twimg.com/media/EExEe8YWkAAnQtH.jpg']	2069	14242	103201	[]	[]	https://twitter.com/taylorswift13/status/1174388907250769920	False		1	https://pbs.twimg.com/media/EExEe8YWkAAnQtH.jpg							[]				
1174331829597261824	1174331829597261824	2019-09-18 16:38:20 W. Europe Daylight Time	2019-09-18	16:38:20	+0100	17919972	taylorswift13	Taylor Swift		It’s golden, like daylight 💛  📷: Erik Madigan Heck  https://t.co/TKjINyd9KZ	en	[]	[]	['https://pbs.twimg.com/media/EEwQkpkXsAEeFMA.jpg']	2672	18358	123769	[]	[]	https://twitter.com/taylorswift13/status/1174331829597261824	False		1	https://pbs.twimg.com/media/EEwQkpkXsAEeFMA.jpg							[]				
1174299694304043010	1174299694304043010	2019-09-18 14:30:39 W. Europe Daylight Time	2019-09-18	14:30:39	+0100	17919972	taylorswift13	Taylor Swift		I hadn’t done a @RollingStone cover in 5 years, and hadn’t seen @hiattb since I got in 2 car crashes while driving him around during our interview in 2012. 🤦‍♀️ There were no cars driven this time, but we had a lot to catch up on.  📷: Erik Madigan Heck  https://t.co/NAFBh0pUgI  https://t.co/fwbRYouo8r	en	[{'screen_name': 'rollingstone', 'name': 'rolling stone', 'id': '14780915'}, {'screen_name': 'hiattb', 'name': 'brian hiatt', 'id': '35415506'}]	['https://rol.st/2AwAlaJ']	['https://pbs.twimg.com/media/EEvzWGjWsAAqN-L.jpg']	2428	13543	73651	[]	[]	https://twitter.com/taylorswift13/status/1174299694304043010	False		1	https://pbs.twimg.com/media/EEvzWGjWsAAqN-L.jpg							[]				
1173967112735547397	1173967112735547397	2019-09-17 16:29:05 W. Europe Daylight Time	2019-09-17	16:29:05	+0100	17919972	taylorswift13	Taylor Swift		The Lover album is open fields, sunsets, + SUMMER. I want to perform it in a way that feels authentic. I want to go to some places I haven’t been and play festivals. Where we didn’t have festivals, we made some. Introducing, Lover Fest East + West!  https://t.co/xw6YMN38WE  https://t.co/IhVPQ8DMUG	en	[]	['http://TaylorSwift.com']	['https://pbs.twimg.com/media/EErE3JiX4AEH1U3.jpg']	8692	18496	95497	[]	[]	https://twitter.com/taylorswift13/status/1173967112735547397	False		1	https://pbs.twimg.com/media/EErE3JiX4AEH1U3.jpg							[]				
1173629719310491648	1173629719310491648	2019-09-16 18:08:24 W. Europe Daylight Time	2019-09-16	18:08:24	+0100	17919972	taylorswift13	Taylor Swift		💘💘💘💘💘💘💘💘💘💘💘💘💘	und	[]	[]	[]	2525	13043	96035	[]	[]	https://twitter.com/taylorswift13/status/1173629719310491648	False	https://twitter.com/NBCTheVoice/status/1173620053557895170	0								[]				
1171188777584418818	1171188777584418818	2019-09-10 00:28:58 W. Europe Daylight Time	2019-09-10	00:28:58	+0100	17919972	taylorswift13	Taylor Swift		Got to play some new songs from Lover acoustic tonight, this was such an awesome way to celebrate this album finally being out in the world 🥰 📷: @HogieDave // @GettyVIP  https://t.co/P2ZQW9rWJQ	en	[{'screen_name': 'hogiedave', 'name': 'dave hogan', 'id': '297710241'}, {'screen_name': 'gettyvip', 'name': 'getty images entertainment', 'id': '211286498'}]	[]	['https://pbs.twimg.com/media/EEDl-9YW4AAafUj.jpg', 'https://pbs.twimg.com/media/EEDl-9aW4AAKOyn.jpg', 'https://pbs.twimg.com/media/EEDl-9YX4AEY_Vm.jpg']	1347	8000	55615	[]	[]	https://twitter.com/taylorswift13/status/1171188777584418818	False		1	https://pbs.twimg.com/media/EEDl-9YW4AAafUj.jpg							[]				
1171186922884096001	1171186922884096001	2019-09-10 00:21:36 W. Europe Daylight Time	2019-09-10	00:21:36	+0100	17919972	taylorswift13	Taylor Swift		Tonight in Paris!!! Thank you to everyone who flew from all over the world to be at the City of Lover Concert! 💗💗💗 📷: @HogieDave // @GettyVIP  https://t.co/rXoCPKfIwb	en	[{'screen_name': 'hogiedave', 'name': 'dave hogan', 'id': '297710241'}, {'screen_name': 'gettyvip', 'name': 'getty images entertainment', 'id': '211286498'}]	[]	['https://pbs.twimg.com/media/EEDkTBbXYAAyZox.jpg', 'https://pbs.twimg.com/media/EEDkTBdXUAA3xbG.jpg']	2064	14277	98296	[]	[]	https://twitter.com/taylorswift13/status/1171186922884096001	False		1	https://pbs.twimg.com/media/EEDkTBbXYAAyZox.jpg							[]				
1168583212630708224	1168583212630708224	2019-09-02 19:55:23 W. Europe Daylight Time	2019-09-02	19:55:23	+0100	17919972	taylorswift13	Taylor Swift		🙏😭💗😘💕🎉😆	und	[]	[]	[]	1939	6822	70453	[]	[]	https://twitter.com/taylorswift13/status/1168583212630708224	False	https://twitter.com/RyanSchocket/status/1168219496974290944	0								[]				
1168223576320815105	1168223576320815105	2019-09-01 20:06:19 W. Europe Daylight Time	2019-09-01	20:06:19	+0100	17919972	taylorswift13	Taylor Swift		MY HEART EXPLODED INTO CONFETTI HEARTS THANK YOU 🙏 💕💕💕😭	en	[]	[]	[]	1937	14520	122068	[]	[]	https://twitter.com/taylorswift13/status/1168223576320815105	False	https://twitter.com/KeithUrban/status/1168196771362824193	0								[]				
1167830330616819712	1167830330616819712	2019-08-31 18:03:42 W. Europe Daylight Time	2019-08-31	18:03:42	+0100	17919972	taylorswift13	Taylor Swift		💗💗💗💗💗💗💗💗💗💗💗💗💗  https://t.co/uDkjW8uOzI	und	[]	[]	[]	8201	24954	174648	[]	[]	https://twitter.com/taylorswift13/status/1167830330616819712	False		1	https://pbs.twimg.com/ext_tw_video_thumb/1167830200689840128/pu/img/QcpyDxt2EnA_2Xol.jpg							[]				
1167470957818187776	1167470957818187776	2019-08-30 18:15:41 W. Europe Daylight Time	2019-08-30	18:15:41	+0100	17919972	taylorswift13	Taylor Swift		Listen to “Lover” on the @AppleMusic #AListPop playlist 💕  https://t.co/raS8IuBy9P  https://t.co/TvrBJrFKIH	en	[{'screen_name': 'applemusic', 'name': 'apple music', 'id': '74580436'}]	['http://apple.co/TaylorOnAListPop']	[]	1304	5399	39943	['alistpop']	[]	https://twitter.com/taylorswift13/status/1167470957818187776	False		1	https://pbs.twimg.com/ext_tw_video_thumb/1167470873563017218/pu/img/APs2YR3WtuJtV0nI.jpg							[]				
1167179903260930048	1167179903260930048	2019-08-29 22:59:08 W. Europe Daylight Time	2019-08-29	22:59:08	+0100	17919972	taylorswift13	Taylor Swift		Been sleeping so long in a twenty year dark night, but now I see daylight. 🌸  https://t.co/8Hpvt5AoEE	en	[]	[]	['https://pbs.twimg.com/media/EDKn53sWsAAR4vI.jpg', 'https://pbs.twimg.com/media/EDKn53qXYAUL2-O.jpg', 'https://pbs.twimg.com/media/EDKn53qW4AYq37L.jpg', 'https://pbs.twimg.com/media/EDKn53tXoAM_fXj.jpg']	2771	4324	61214	[]	[]	https://twitter.com/taylorswift13/status/1167179903260930048	False		1	https://pbs.twimg.com/media/EDKn53sWsAAR4vI.jpg							[]				
1167178511251058689	1167178511251058689	2019-08-29 22:53:36 W. Europe Daylight Time	2019-08-29	22:53:36	+0100	17919972	taylorswift13	Taylor Swift		It’s nice to have a friend 🥰  https://t.co/QBPkP1fXnY	en	[]	[]	['https://pbs.twimg.com/media/EDKmoQdXYAIOEj8.jpg', 'https://pbs.twimg.com/media/EDKmoQdXYAADeNT.jpg', 'https://pbs.twimg.com/media/EDKmoQiXkAA4lW0.jpg', 'https://pbs.twimg.com/media/EDKmoQcW4AQPN_1.jpg']	2042	2721	34776	[]	[]	https://twitter.com/taylorswift13/status/1167178511251058689	False		1	https://pbs.twimg.com/media/EDKmoQdXYAIOEj8.jpg							[]				
1167177367187574784	1167177367187574784	2019-08-29 22:49:04 W. Europe Daylight Time	2019-08-29	22:49:04	+0100	17919972	taylorswift13	Taylor Swift		I could never look away ✨  https://t.co/IZD2EVmOL2	en	[]	[]	['https://pbs.twimg.com/media/EDKlnlwW4AIjsr_.jpg', 'https://pbs.twimg.com/media/EDKlnmCW4Ag-sMj.jpg', 'https://pbs.twimg.com/media/EDKlnl0XYAEyoKs.jpg', 'https://pbs.twimg.com/media/EDKlnlzW4AIRwQm.jpg']	2053	2851	35696	[]	[]	https://twitter.com/taylorswift13/status/1167177367187574784	False		1	https://pbs.twimg.com/media/EDKlnlwW4AIjsr_.jpg							[]				
1167175550932267008	1167175550932267008	2019-08-29 22:41:51 W. Europe Daylight Time	2019-08-29	22:41:51	+0100	17919972	taylorswift13	Taylor Swift		Meet me in the afterglow 💘  https://t.co/cdxp07JAH4	en	[]	[]	['https://pbs.twimg.com/media/EDKj9P-XoAYQKdp.jpg', 'https://pbs.twimg.com/media/EDKj9P-W4AYejzw.jpg', 'https://pbs.twimg.com/media/EDKj9P-X4AA8ikA.jpg', 'https://pbs.twimg.com/media/EDKj9P8W4AQ2Tku.jpg']	2162	2301	27378	[]	[]	https://twitter.com/taylorswift13/status/1167175550932267008	False		1	https://pbs.twimg.com/media/EDKj9P-XoAYQKdp.jpg							[]				
1167174723123470337	1167174723123470337	2019-08-29 22:38:33 W. Europe Daylight Time	2019-08-29	22:38:33	+0100	17919972	taylorswift13	Taylor Swift		I counted days, I counted miles...to see you there. 💗  https://t.co/20FPwtfa3T	en	[]	[]	['https://pbs.twimg.com/media/EDKjM1SW4A4jrTa.jpg', 'https://pbs.twimg.com/media/EDKjM1SW4AsSERT.jpg', 'https://pbs.twimg.com/media/EDKjM1RW4A4pPmt.jpg', 'https://pbs.twimg.com/media/EDKjM1UW4AwJ-sb.jpg']	1658	2540	33805	[]	[]	https://twitter.com/taylorswift13/status/1167174723123470337	False		1	https://pbs.twimg.com/media/EDKjM1SW4A4jrTa.jpg							[]				
1167173440215887873	1167173440215887873	2019-08-29 22:33:27 W. Europe Daylight Time	2019-08-29	22:33:27	+0100	17919972	taylorswift13	Taylor Swift		And I’ll never let you GO cause I know this is a FIGHT that someday we’re gonna WIN 💗  https://t.co/iODaImf5iy	en	[]	[]	['https://pbs.twimg.com/media/EDKiDIcW4Ac260Z.jpg', 'https://pbs.twimg.com/media/EDKiDIcW4A8om4e.jpg', 'https://pbs.twimg.com/media/EDKiDIfXsAASgb_.jpg', 'https://pbs.twimg.com/media/EDKiDIdW4AELxS4.jpg']	1959	2669	30701	[]	[]	https://twitter.com/taylorswift13/status/1167173440215887873	False		1	https://pbs.twimg.com/media/EDKiDIcW4Ac260Z.jpg							[]				
1167118633480400901	1167118633480400901	2019-08-29 18:55:40 W. Europe Daylight Time	2019-08-29	18:55:40	+0100	17919972	taylorswift13	Taylor Swift		Like a Tennessee Stella McCartney 💘 The full #StellaxTaylorSwift line is available until midnight eastern tonight!    https://t.co/Dsog51BDP6  https://t.co/PQIoilR7H1	en	[]	['Https://store.taylorswift.com']	['https://pbs.twimg.com/media/EDJwLc_X4AA1KK3.jpg', 'https://pbs.twimg.com/media/EDJwLdAWkAAPOh8.jpg']	1638	6709	47007	['stellaxtaylorswift']	[]	https://twitter.com/taylorswift13/status/1167118633480400901	False		1	https://pbs.twimg.com/media/EDJwLc_X4AA1KK3.jpg							[]				
1166815720803622912	1166815720803622912	2019-08-28 22:52:00 W. Europe Daylight Time	2019-08-28	22:52:00	+0100	17919972	taylorswift13	Taylor Swift		I can still see it all in my mind 💗  https://t.co/9rMzqSzkEi	en	[]	[]	['https://pbs.twimg.com/media/EDFcrUxWkAAXRwu.jpg', 'https://pbs.twimg.com/media/EDFcrUvXYAEYTQa.jpg', 'https://pbs.twimg.com/media/EDFcrUxWsAA0LTm.jpg', 'https://pbs.twimg.com/media/EDFcrUyWkAIrQd3.jpg']	2865	4880	64283	[]	[]	https://twitter.com/taylorswift13/status/1166815720803622912	False		1	https://pbs.twimg.com/media/EDFcrUxWkAAXRwu.jpg							[]				
1166813887267840001	1166813887267840001	2019-08-28 22:44:43 W. Europe Daylight Time	2019-08-28	22:44:43	+0100	17919972	taylorswift13	Taylor Swift		I look through the windows of this love 💕  https://t.co/0YHKbnwAnt	en	[]	[]	['https://pbs.twimg.com/media/EDFa92EXkAEMYKO.jpg', 'https://pbs.twimg.com/media/EDFa92FXsAYKHq0.jpg', 'https://pbs.twimg.com/media/EDFa92FXUAAt1WI.jpg', 'https://pbs.twimg.com/media/EDFa92FXkAIdpMp.jpg']	2083	3102	39788	[]	[]	https://twitter.com/taylorswift13/status/1166813887267840001	False		1	https://pbs.twimg.com/media/EDFa92EXkAEMYKO.jpg							[]				
1166811211066937346	1166811211066937346	2019-08-28 22:34:05 W. Europe Daylight Time	2019-08-28	22:34:05	+0100	17919972	taylorswift13	Taylor Swift		This love is worth the fight ❤️  https://t.co/TTJ6N1Ilkw	en	[]	[]	['https://pbs.twimg.com/media/EDFYmnOW4AAHJ47.jpg', 'https://pbs.twimg.com/media/EDFYmnRXsAEzUHB.jpg', 'https://pbs.twimg.com/media/EDFYmnQW4AAnUUk.jpg', 'https://pbs.twimg.com/media/EDFYmnZX4AIeiSD.jpg']	2297	2926	34894	[]	[]	https://twitter.com/taylorswift13/status/1166811211066937346	False		1	https://pbs.twimg.com/media/EDFYmnOW4AAHJ47.jpg							[]				
1166808813690920961	1166808813690920961	2019-08-28 22:24:34 W. Europe Daylight Time	2019-08-28	22:24:34	+0100	17919972	taylorswift13	Taylor Swift		We were a fresh page on the desk, filling in the blanks as we go 💗  https://t.co/9wGs81eyV4	en	[]	[]	['https://pbs.twimg.com/media/EDFWa7lXsAATnZg.jpg', 'https://pbs.twimg.com/media/EDFWa7mXsAA4rsk.jpg', 'https://pbs.twimg.com/media/EDFWa7nWwAAQJh-.jpg', 'https://pbs.twimg.com/media/EDFWa7mXoAAdi6W.jpg']	2250	2583	28922	[]	[]	https://twitter.com/taylorswift13/status/1166808813690920961	False		1	https://pbs.twimg.com/media/EDFWa7lXsAATnZg.jpg							[]				
1166807029303975942	1166807029303975942	2019-08-28 22:17:28 W. Europe Daylight Time	2019-08-28	22:17:28	+0100	17919972	taylorswift13	Taylor Swift		It’s been a long time coming but... 💘  https://t.co/n1WHYajSz3	en	[]	[]	['https://pbs.twimg.com/media/EDFUzcVXsAAbr8E.jpg', 'https://pbs.twimg.com/media/EDFUzcVX4AA3Zx6.jpg', 'https://pbs.twimg.com/media/EDFUzcTXoAE2slv.jpg', 'https://pbs.twimg.com/media/EDFUzcUXoAAZ6au.jpg']	1821	2439	28981	[]	[]	https://twitter.com/taylorswift13/status/1166807029303975942	False		1	https://pbs.twimg.com/media/EDFUzcVXsAAbr8E.jpg							[]				
1166804898035437568	1166804898035437568	2019-08-28 22:09:00 W. Europe Daylight Time	2019-08-28	22:09:00	+0100	17919972	taylorswift13	Taylor Swift		Things will never be the same 💗  https://t.co/UlMMLw2b5y	en	[]	[]	['https://pbs.twimg.com/media/EDFS2bHXoAIao2b.jpg', 'https://pbs.twimg.com/media/EDFS2bGW4AEptIo.jpg', 'https://pbs.twimg.com/media/EDFS2bHXoAE3GXw.jpg', 'https://pbs.twimg.com/media/EDFS2bHXoAAb6la.jpg']	1976	2675	30973	[]	[]	https://twitter.com/taylorswift13/status/1166804898035437568	False		1	https://pbs.twimg.com/media/EDFS2bHXoAIao2b.jpg							[]				
1166767597985161221	1166767597985161221	2019-08-28 19:40:47 W. Europe Daylight Time	2019-08-28	19:40:47	+0100	17919972	taylorswift13	Taylor Swift		Thank you!!! It’s the nicest feeling when someone sees your intention, so glad you like the journals 💘	en	[]	[]	[]	967	4066	41274	[]	[]	https://twitter.com/taylorswift13/status/1166767597985161221	False	https://twitter.com/anniezaleski/status/1166036509067227136	0								[]				
1166752681039409152	1166752681039409152	2019-08-28 18:41:31 W. Europe Daylight Time	2019-08-28	18:41:31	+0100	17919972	taylorswift13	Taylor Swift		“Taylor Swift’s diary entries are a must-read companion to Lover” was a thing The New York Times said so here’s where you can get them, I mean they literally said you must read them so...  https://t.co/whgqEZMAlq  https://t.co/GeCicGvqyC	en	[]	['https://TaylorSwift.lnk.to/Lover-dlx']	['https://pbs.twimg.com/media/EDEjXYsXUAAC4es.jpg']	1426	6000	38536	[]	[]	https://twitter.com/taylorswift13/status/1166752681039409152	False		1	https://pbs.twimg.com/media/EDEjXYsXUAAC4es.jpg							[]				
1166485344965074944	1166485344965074944	2019-08-28 00:59:13 W. Europe Daylight Time	2019-08-28	00:59:13	+0100	17919972	taylorswift13	Taylor Swift		Thank you 💕💕💕💕💕💕💕💕💕💕💕💕💕  https://t.co/5GbaKdjyzT	en	[]	[]	['https://pbs.twimg.com/media/EDAwO3NW4AI01Lm.jpg', 'https://pbs.twimg.com/media/EDAwO3JWsAEC6CV.jpg', 'https://pbs.twimg.com/media/EDAwO3GXoAELntN.jpg']	1352	11583	77445	[]	[]	https://twitter.com/taylorswift13/status/1166485344965074944	False		1	https://pbs.twimg.com/media/EDAwO3NW4AI01Lm.jpg							[]				
1166480521532252165	1166480521532252165	2019-08-28 00:40:03 W. Europe Daylight Time	2019-08-28	00:40:03	+0100	17919972	taylorswift13	Taylor Swift		Thank you 💘💘💘💘💘💘💘💘💘💘💘💘💘  https://t.co/4uwNJohsUE	en	[]	[]	['https://pbs.twimg.com/media/EDAr2LrWwAAKZAS.jpg', 'https://pbs.twimg.com/media/EDAr2LrWsAA0Pez.jpg', 'https://pbs.twimg.com/media/EDAr2LtXYAAAvOb.jpg', 'https://pbs.twimg.com/media/EDAr2LtWsAAx2CC.jpg']	1061	7883	50925	[]	[]	https://twitter.com/taylorswift13/status/1166480521532252165	False		1	https://pbs.twimg.com/media/EDAr2LrWwAAKZAS.jpg							[]				
1166479816494915585	1166479816494915585	2019-08-28 00:37:15 W. Europe Daylight Time	2019-08-28	00:37:15	+0100	17919972	taylorswift13	Taylor Swift		Thank you 💗💗💗💗💗💗💗💗💗💗💗💗💗  https://t.co/2KEv4XhadQ	en	[]	[]	['https://pbs.twimg.com/media/EDArM_zXsAAMyrG.jpg', 'https://pbs.twimg.com/media/EDArM_wX4AAGGSx.jpg', 'https://pbs.twimg.com/media/EDArM_wXUAA7-eS.jpg', 'https://pbs.twimg.com/media/EDArM_yWsAI9s45.jpg']	1580	10968	69412	[]	[]	https://twitter.com/taylorswift13/status/1166479816494915585	False		1	https://pbs.twimg.com/media/EDArM_zXsAAMyrG.jpg							[]				
1166461955323899904	1166461955323899904	2019-08-27 23:26:16 W. Europe Daylight Time	2019-08-27	23:26:16	+0100	17919972	taylorswift13	Taylor Swift		There’s a dazzling haze, a mysterious way about you dear... 📷: @ShearerPhoto @GettyVIP  https://t.co/Xl63m45BJp	en	[{'screen_name': 'shearerphoto', 'name': 'john shearer', 'id': '363215839'}, {'screen_name': 'gettyvip', 'name': 'getty images entertainment', 'id': '211286498'}]	[]	['https://pbs.twimg.com/media/EDAa9NaXkAEOxJH.jpg']	1283	8046	52715	[]	[]	https://twitter.com/taylorswift13/status/1166461955323899904	False		1	https://pbs.twimg.com/media/EDAa9NaXkAEOxJH.jpg							[]				
1166454924361773056	1166454924361773056	2019-08-27 22:58:20 W. Europe Daylight Time	2019-08-27	22:58:20	+0100	17919972	taylorswift13	Taylor Swift		It’s you and me, there’s nothing like this 💘  https://t.co/JKS1O4rnzY	en	[]	[]	['https://pbs.twimg.com/media/EDAUjtfX4AA4NPd.jpg', 'https://pbs.twimg.com/media/EDAUjtaWsAArCSR.jpg', 'https://pbs.twimg.com/media/EDAUjtcXsAAqUGd.jpg', 'https://pbs.twimg.com/media/EDAUjtbX4AAAXEv.jpg']	2158	3045	35641	[]	[]	https://twitter.com/taylorswift13/status/1166454924361773056	False		1	https://pbs.twimg.com/media/EDAUjtfX4AA4NPd.jpg							[]				
1166453013650792448	1166453013650792448	2019-08-27 22:50:44 W. Europe Daylight Time	2019-08-27	22:50:44	+0100	17919972	taylorswift13	Taylor Swift		I once believed love would be burning red, but it’s golden 💛  https://t.co/09hzwQAVeu	en	[]	[]	['https://pbs.twimg.com/media/EDAS0j4XoAA15FS.jpg', 'https://pbs.twimg.com/media/EDAS0j0XoAADgxK.jpg', 'https://pbs.twimg.com/media/EDAS0j1WkAAGWiR.jpg', 'https://pbs.twimg.com/media/EDAS0jzXYAIz9fF.jpg']	1753	3113	36445	[]	[]	https://twitter.com/taylorswift13/status/1166453013650792448	False		1	https://pbs.twimg.com/media/EDAS0j4XoAA15FS.jpg							[]				
1166451400131469312	1166451400131469312	2019-08-27 22:44:20 W. Europe Daylight Time	2019-08-27	22:44:20	+0100	17919972	taylorswift13	Taylor Swift		Threw out our cloaks and our daggers because it’s morning now. 💗  https://t.co/u1LqbgCKKd	en	[]	[]	['https://pbs.twimg.com/media/EDARXF7W4AAuO-C.jpg', 'https://pbs.twimg.com/media/EDARXF9XoAA-Aad.jpg', 'https://pbs.twimg.com/media/EDARXF6XoAAnZ8t.jpg', 'https://pbs.twimg.com/media/EDARXF5X4AEn6vb.jpg']	1569	2959	38278	[]	[]	https://twitter.com/taylorswift13/status/1166451400131469312	False		1	https://pbs.twimg.com/media/EDARXF7W4AAuO-C.jpg							[]				
